"id","age","gender","race","driving_experience","education","income","vehicle_year","vehicle_type","credit_score","annual_mileage","vehicle_ownership","married","children","outcome","postal_code","speeding_violations","duis","past_accidents"
288172,"65+",female,majority,"10-19y",high school,upper class,before 2015,sedan,0.5111929995274689,10000,1,1,1,0,10238,1,0,1
694623,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.5536498715309797,10000,1,1,1,0,10238,2,0,2
705310,"40-64",male,minority,"0-9y",none,middle class,after 2015,sedan,0.385141018106485,13000,1,1,0,0,10238,0,0,0
952401,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,0.39796186610280815,11000,0,1,1,1,32765,0,0,2
830337,"26-39",female,majority,"10-19y",high school,upper class,before 2015,sedan,0.715479376690354,11000,1,0,1,0,10238,3,0,3
705565,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,0.6512214569817708,14000,1,1,1,0,10238,4,1,1
77589,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,0.6344631340760569,14000,1,0,1,0,10238,1,1,0
777879,"26-39",female,majority,"10-19y",high school,middle class,after 2015,sedan,0.6251524522713268,9000,0,1,1,0,10238,5,0,0
749577,"65+",male,majority,"0-9y",university,upper class,after 2015,sports car,0.7175269462003973,15000,0,0,0,1,10238,0,0,0
974103,"40-64",female,majority,"10-19y",none,upper class,before 2015,sedan,0.6326816478087667,11000,1,1,1,0,10238,0,1,2
93333,"40-64",female,majority,"10-19y",high school,upper class,after 2015,sports car,0.6027829997778529,7000,1,1,1,0,32765,4,0,0
183441,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,0.5773259298186989,11000,1,0,1,0,10238,2,0,5
545673,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,0.6167916312739175,14000,1,0,1,0,32765,10,2,3
854068,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.8200196878140237,15000,1,1,1,0,10238,1,1,1
964168,"26-39",female,majority,"10-19y",university,middle class,before 2015,sedan,0.562390088556753,13000,1,0,0,0,10238,0,0,1
6167,"26-39",male,majority,"10-19y",high school,upper class,after 2015,sports car,0.5127623848904239,7000,1,1,1,0,10238,3,1,6
569821,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,0.6385326675776967,12000,1,0,1,0,32765,1,0,2
980948,"16-25",female,majority,"0-9y",university,middle class,after 2015,sedan,0.5446819795280333,16000,0,0,0,1,10238,0,0,0
667580,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,0.44745344755550537,13000,1,0,1,0,32765,2,1,1
492558,"65+",male,majority,"0-9y",university,upper class,before 2015,sedan,0.5987105265088776,9000,1,1,1,1,32765,0,0,0
168698,"26-39",male,minority,"10-19y",university,middle class,before 2015,sedan,0.5198664943388236,11000,0,1,1,1,92101,1,0,1
935327,"65+",male,majority,"10-19y",high school,upper class,after 2015,sedan,0.4784375832901694,11000,1,1,1,0,10238,0,0,1
937359,"65+",male,majority,"20-29y",university,upper class,before 2015,sedan,0.4585831321444608,14000,1,1,1,0,10238,4,0,2
296497,"40-64",male,majority,"10-19y",university,upper class,after 2015,sedan,0.6608672323543052,10000,1,1,1,1,21217,1,0,1
673813,"65+",female,majority,"10-19y",high school,upper class,after 2015,sedan,0.4549700561261504,5000,1,1,1,0,10238,0,1,0
367639,"65+",male,majority,"30y+",high school,middle class,before 2015,sedan,0.5330511243895587,12000,1,0,1,0,10238,2,1,6
786100,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,0.5866044035645778,11000,1,1,1,0,10238,0,0,2
168937,"16-25",female,majority,"0-9y",high school,upper class,after 2015,sedan,0.6621970815237619,12000,1,0,0,0,10238,0,0,0
302157,"65+",male,minority,"0-9y",university,upper class,before 2015,sedan,0.4636819987592986,,1,1,1,1,32765,0,0,0
446910,"26-39",female,majority,"10-19y",none,working class,after 2015,sedan,0.4687956515558582,,1,0,1,0,10238,3,0,3
833863,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,0.21086890547545928,,0,0,1,0,32765,1,0,2
505241,"26-39",male,majority,"0-9y",none,poverty,before 2015,sedan,0.28499971219146497,,1,0,1,1,10238,0,0,0
287710,"65+",male,majority,"10-19y",university,upper class,before 2015,sedan,0.5520767973926749,13000,0,0,1,1,10238,1,0,1
800498,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,0.5843478180715549,12000,1,1,1,0,10238,2,0,5
889867,"40-64",male,minority,"0-9y",none,middle class,before 2015,sedan,0.6328643879795967,10000,1,1,1,1,10238,0,0,0
634937,"40-64",male,majority,"0-9y",university,upper class,before 2015,sedan,0.6441433294943851,7000,1,1,1,1,92101,0,0,0
705744,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.3719044158733219,16000,0,0,0,1,10238,0,0,0
267400,"40-64",male,majority,"0-9y",high school,upper class,before 2015,sedan,0.5533950888413254,9000,1,1,1,1,10238,0,0,0
166423,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,0.5038033404653214,10000,1,1,1,0,10238,3,0,2
214482,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,0.4908294164091601,6000,1,1,1,0,32765,1,0,2
968533,"26-39",female,minority,"10-19y",none,working class,before 2015,sedan,0.36183142575998345,11000,0,0,1,1,10238,1,0,0
584185,"26-39",male,minority,"10-19y",university,middle class,before 2015,sedan,0.4809404543943058,9000,0,1,1,1,32765,5,0,5
887267,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,0.5013150905182883,17000,0,0,0,1,10238,1,0,0
559604,"40-64",male,majority,"20-29y",high school,upper class,before 2015,sedan,0.6975714838326199,13000,0,1,1,0,10238,2,1,4
539002,"40-64",male,majority,"20-29y",high school,working class,before 2015,sedan,0.4076322765382582,11000,0,1,1,0,10238,5,0,4
709190,"40-64",male,majority,"10-19y",university,upper class,before 2015,sedan,0.3935696626424533,9000,1,1,0,0,10238,2,0,1
200709,"26-39",male,minority,"0-9y",high school,working class,before 2015,sedan,0.4845533311312765,13000,0,0,0,1,32765,0,0,0
815572,"65+",male,majority,"30y+",high school,upper class,before 2015,sedan,0.5905385436778711,12000,1,0,1,0,10238,7,0,6
666379,"26-39",female,majority,"0-9y",none,working class,before 2015,sedan,0.4194646966156586,12000,1,0,0,1,10238,0,0,0
235972,"65+",female,majority,"20-29y",university,upper class,after 2015,sedan,0.7387633756082187,10000,1,1,1,0,10238,4,0,0
936534,"16-25",female,majority,"0-9y",none,working class,before 2015,sedan,0.5795235938386997,9000,1,1,1,0,32765,0,0,0
502299,"26-39",male,minority,"10-19y",high school,middle class,before 2015,sedan,0.5069636356843386,12000,1,0,1,0,10238,0,0,2
183997,"40-64",female,minority,"20-29y",high school,middle class,before 2015,sedan,0.7523626049543374,9000,0,1,1,0,10238,3,1,1
250667,"40-64",male,majority,"0-9y",high school,upper class,after 2015,sedan,0.4795135788273541,13000,1,0,1,0,10238,0,0,0
980884,"65+",female,majority,"10-19y",university,upper class,before 2015,sedan,0.4463844946941819,8000,1,0,1,0,10238,1,0,3
992656,"16-25",male,majority,"0-9y",university,middle class,before 2015,sedan,0.4543114590508771,13000,1,0,1,1,10238,0,0,0
519341,"40-64",male,minority,"0-9y",none,poverty,before 2015,sedan,0.33930864443154884,10000,1,1,1,1,10238,0,0,0
554527,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,0.6328648012800853,11000,1,1,1,0,32765,4,2,2
114922,"26-39",female,majority,"0-9y",university,upper class,after 2015,sports car,0.5591236098410128,6000,1,1,1,0,10238,0,0,0
701405,"26-39",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.2508318262318689,13000,0,0,1,0,92101,0,0,0
415873,"40-64",female,minority,"20-29y",high school,middle class,after 2015,sedan,0.5385077709353471,8000,0,1,1,0,32765,2,2,0
278311,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,0.4869395119230473,11000,1,1,1,0,10238,4,0,4
677281,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,0.4948093876201021,16000,0,0,0,1,10238,0,0,0
10693,"40-64",female,majority,"20-29y",none,working class,before 2015,sedan,0.3753440227515216,9000,1,1,1,1,21217,4,0,2
548489,"26-39",female,majority,"10-19y",high school,working class,after 2015,sedan,0.5211344299762245,13000,0,1,1,0,10238,1,0,0
384061,"26-39",female,majority,"10-19y",university,poverty,before 2015,sedan,0.2291647302298253,15000,0,1,0,0,10238,0,0,1
664557,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,0.43593120306982897,10000,0,0,1,1,10238,1,0,0
207720,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,0.3997821163574981,17000,0,0,0,1,10238,0,0,0
360663,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,0.5927698538282068,11000,0,1,1,0,32765,7,0,3
867155,"40-64",male,majority,"20-29y",high school,working class,after 2015,sedan,0.4121274692859129,7000,1,1,1,0,32765,6,0,2
752576,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.4652236746119535,16000,1,0,0,0,10238,0,0,0
127174,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,0.5396125023152104,11000,0,1,1,0,10238,4,0,11
890058,"16-25",female,majority,"0-9y",none,poverty,after 2015,sedan,0.3041750304936165,14000,1,0,0,1,92101,0,0,0
365755,"65+",male,majority,"30y+",high school,upper class,before 2015,sedan,0.7606175236961679,8000,0,1,1,0,92101,7,0,1
159521,"65+",female,majority,"20-29y",high school,upper class,before 2015,sedan,0.5534622777479923,8000,1,1,0,0,10238,3,1,4
560461,"40-64",male,majority,"20-29y",none,working class,before 2015,sedan,,11000,0,0,1,0,10238,3,0,7
378620,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sports car,0.3919416002202052,,0,0,0,1,32765,0,0,0
668924,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,0.2927542812589402,,1,0,1,0,10238,0,0,0
676407,"65+",female,minority,"20-29y",high school,upper class,before 2015,sedan,0.6421518240233457,10000,1,0,1,0,10238,3,0,7
671572,"40-64",male,majority,"0-9y",none,upper class,before 2015,sedan,0.7130417589740766,8000,0,0,1,1,10238,0,0,0
602235,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.3770509975396274,13000,1,0,0,0,10238,0,0,0
770058,"16-25",female,majority,"0-9y",university,poverty,before 2015,sedan,0.32400433498153897,17000,0,0,0,1,92101,0,0,0
13112,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.226734278562446,9000,0,0,0,1,10238,0,0,0
157338,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.21502342657576728,14000,0,0,1,1,10238,0,0,0
320647,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,0.3566508009417655,11000,1,0,1,1,10238,0,0,0
837712,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,0.5363148091435546,11000,1,1,1,0,32765,2,0,2
701169,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,0.6817110154432734,13000,1,0,1,0,10238,1,1,3
371790,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,0.6763506447647986,14000,1,0,0,0,10238,0,0,0
739999,"40-64",female,minority,"10-19y",university,middle class,before 2015,sedan,0.5638599791376707,13000,0,1,1,0,10238,0,0,1
951613,"26-39",female,majority,"10-19y",none,working class,before 2015,sedan,0.4056386696737108,15000,1,0,1,0,10238,1,1,0
310988,"40-64",female,majority,"20-29y",high school,working class,after 2015,sedan,0.32967528764433784,13000,1,1,1,0,10238,1,0,5
366291,"26-39",female,majority,"10-19y",university,middle class,before 2015,sports car,0.5599372295279516,14000,1,1,1,0,10238,0,0,1
830795,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,0.4893652258060092,15000,1,1,1,1,10238,1,0,1
67841,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.4166623408665704,12000,0,1,0,0,10238,3,0,2
589352,"16-25",male,majority,"0-9y",university,working class,before 2015,sedan,0.4040996330416273,17000,0,0,0,1,10238,0,0,0
330613,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,0.4912530942089903,14000,1,0,0,0,10238,0,0,2
512100,"40-64",male,majority,"20-29y",university,middle class,before 2015,sedan,0.3712489315888498,5000,1,1,1,0,32765,12,0,2
270827,"16-25",female,minority,"0-9y",high school,poverty,before 2015,sedan,0.34860771663760337,18000,0,0,0,1,10238,0,0,0
641218,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,0.3784275122206737,10000,1,0,0,1,10238,0,0,0
636331,"65+",female,majority,"30y+",high school,upper class,after 2015,sedan,0.41864626667836174,11000,0,1,0,0,10238,7,1,3
920953,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.23960181108934706,17000,1,0,0,0,10238,0,0,0
43807,"40-64",female,majority,"20-29y",high school,upper class,after 2015,sedan,0.6488500999275332,12000,1,1,1,0,10238,1,0,0
160763,"26-39",male,majority,"10-19y",university,middle class,before 2015,sports car,0.5346089416239137,11000,1,0,1,0,10238,1,0,5
607136,"40-64",female,majority,"20-29y",high school,middle class,before 2015,sedan,0.6218330526938859,16000,1,0,1,0,10238,0,1,0
476089,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,0.2387284686650751,14000,0,0,0,1,32765,0,0,0
126610,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,0.6613015055538642,10000,1,1,1,1,21217,2,0,3
874122,"26-39",male,minority,"10-19y",high school,working class,before 2015,sedan,0.42550088788452095,12000,1,0,1,0,10238,0,0,1
48680,"40-64",male,majority,"20-29y",high school,working class,before 2015,sedan,0.5141863808882946,10000,0,1,1,1,10238,0,2,2
657577,"40-64",male,majority,"20-29y",high school,upper class,after 2015,sedan,0.6846906708686749,11000,1,1,0,0,10238,2,1,6
272107,"40-64",male,majority,"20-29y",none,poverty,before 2015,sports car,0.4252781870544744,12000,0,0,1,0,10238,4,1,0
924998,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,0.6983343972589173,13000,1,1,1,0,10238,1,0,2
195814,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.19262792544142046,8000,0,1,1,1,32765,0,0,0
740074,"16-25",female,majority,"0-9y",none,working class,before 2015,sedan,0.4756818292180803,10000,1,0,0,0,10238,0,0,0
952705,"40-64",male,majority,"20-29y",high school,upper class,before 2015,sedan,0.5423362429107399,10000,1,1,1,0,10238,3,0,5
876500,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,0.6495023966946109,14000,1,1,1,1,21217,1,1,0
288139,"26-39",female,majority,"10-19y",none,working class,after 2015,sedan,0.5095214601607623,13000,1,0,1,0,32765,2,1,0
485928,"16-25",female,majority,"0-9y",high school,upper class,after 2015,sedan,0.7129579382614474,12000,1,0,1,0,10238,0,0,0
547789,"16-25",female,minority,"0-9y",none,poverty,after 2015,sedan,0.21739986717180088,17000,1,0,0,0,10238,0,0,0
680709,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.6958698252477195,9000,0,1,1,0,10238,3,0,2
249418,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.7067539325684986,14000,1,0,1,0,10238,2,0,0
154397,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,0.4006684278650776,11000,1,1,1,1,32765,3,0,0
666481,"26-39",female,majority,"10-19y",none,working class,before 2015,sedan,0.26669528279020616,12000,0,0,0,0,10238,1,0,1
897682,"16-25",female,majority,"0-9y",high school,working class,after 2015,sedan,0.37170096075079856,,1,0,1,0,10238,0,0,0
537092,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,0.6700656571076721,,1,1,1,0,10238,1,1,1
232585,"40-64",male,minority,"20-29y",high school,middle class,after 2015,sedan,0.6008004231570677,14000,0,0,1,0,10238,4,0,1
732352,"65+",male,minority,"30y+",high school,middle class,after 2015,sedan,0.4752202699814938,14000,1,0,1,0,10238,4,1,1
32207,"40-64",female,majority,"20-29y",high school,working class,before 2015,sedan,0.4481947429015405,12000,1,1,1,0,10238,0,0,1
94131,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,0.5286165003895587,14000,1,1,1,0,10238,2,0,3
225207,"40-64",male,majority,"20-29y",high school,middle class,after 2015,sedan,0.6783361946053551,8000,1,1,1,0,10238,2,0,7
561674,"16-25",female,minority,"0-9y",none,poverty,before 2015,sedan,0.535812428215268,15000,1,0,0,1,10238,0,0,0
604387,"40-64",female,majority,"20-29y",none,middle class,before 2015,sedan,0.4779300200328349,12000,1,1,1,0,32765,3,0,0
487393,"65+",male,majority,"10-19y",none,working class,after 2015,sedan,0.6154656983877915,5000,1,1,1,0,32765,2,0,0
421214,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,0.4564483485504177,13000,0,0,0,0,10238,2,0,0
659012,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.4161597154112488,15000,0,0,0,1,10238,0,0,0
332743,"26-39",male,majority,"0-9y",university,upper class,before 2015,sedan,0.6367641521533212,10000,1,1,1,1,10238,0,0,0
456333,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,0.3949779906148981,15000,0,0,0,1,10238,1,0,1
776973,"26-39",male,majority,"10-19y",university,middle class,after 2015,sedan,0.5005906733134925,15000,1,0,0,0,10238,1,2,0
417736,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.3080185242909205,10000,0,1,0,1,10238,0,0,0
998932,"26-39",male,majority,"10-19y",high school,poverty,after 2015,sedan,0.3132319641776033,15000,1,0,1,0,10238,1,0,1
632407,"40-64",female,majority,"0-9y",none,upper class,after 2015,sedan,0.7895325092012228,11000,1,1,0,0,10238,0,0,0
227830,"65+",female,majority,"10-19y",high school,upper class,after 2015,sedan,0.6533333041615769,13000,0,1,0,0,10238,0,1,1
287438,"40-64",male,majority,"0-9y",none,poverty,before 2015,sedan,0.3591904547041292,12000,1,0,1,1,10238,0,0,0
744904,"40-64",male,majority,"20-29y",none,working class,before 2015,sedan,0.3939002596613116,9000,0,0,1,0,32765,9,2,1
364089,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.42203153340451055,11000,1,0,1,0,92101,1,0,0
248851,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,0.5695226383731321,8000,0,1,1,0,10238,5,0,8
378286,"26-39",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.4818224352879133,7000,0,1,1,0,10238,0,0,0
619701,"65+",male,majority,"30y+",high school,upper class,after 2015,sedan,0.6634971777551828,12000,1,1,1,0,10238,3,0,5
39271,"16-25",female,majority,"0-9y",high school,working class,after 2015,sedan,0.477052430617012,15000,1,0,1,1,10238,0,0,0
642665,"65+",female,majority,"20-29y",university,upper class,before 2015,sedan,0.5035743386298449,16000,1,1,1,0,92101,1,0,0
277346,"65+",male,minority,"30y+",high school,upper class,before 2015,sedan,0.6778904594231552,10000,1,1,1,0,32765,8,4,4
541501,"40-64",male,majority,"20-29y",none,upper class,after 2015,sedan,0.5745345027912376,16000,1,0,1,0,10238,1,0,0
103562,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,0.5736257505092719,9000,1,1,1,0,32765,4,0,0
780698,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,0.4369648248142893,9000,1,1,0,1,10238,1,0,1
648168,"26-39",female,majority,"0-9y",university,middle class,after 2015,sedan,0.4717364514419842,10000,1,1,1,0,10238,0,0,0
732301,"16-25",female,minority,"0-9y",none,poverty,before 2015,sedan,0.3257717384502198,10000,0,0,0,1,32765,0,0,0
227619,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,0.5452703935182526,13000,1,1,1,0,10238,1,0,0
8488,"16-25",female,majority,"0-9y",university,middle class,after 2015,sedan,0.2484012154074144,10000,1,1,1,0,32765,0,0,0
116556,"26-39",male,majority,"0-9y",university,upper class,after 2015,sedan,0.5623422577370347,10000,0,0,1,1,10238,0,0,0
408493,"40-64",male,majority,"20-29y",university,poverty,before 2015,sedan,0.4504696004326911,3000,0,1,1,0,32765,8,1,3
550812,"26-39",male,majority,"10-19y",high school,upper class,before 2015,sedan,0.642579092659453,9000,1,1,1,0,10238,0,0,3
120540,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,0.6061807103298329,11000,1,0,1,0,10238,3,1,3
804033,"65+",male,majority,"30y+",high school,upper class,after 2015,sedan,0.5956351550491732,9000,1,1,1,0,10238,2,2,9
933814,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,0.5859691100658124,16000,1,0,0,0,10238,2,1,0
780111,"40-64",female,majority,"20-29y",high school,working class,before 2015,sedan,0.4945190973664008,14000,1,0,1,0,10238,2,0,1
637107,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.2826139640894628,13000,0,0,0,0,10238,0,0,3
134022,"65+",female,majority,"20-29y",university,upper class,after 2015,sedan,0.6863038567846291,11000,1,1,1,0,10238,0,0,2
292254,"40-64",female,majority,"0-9y",none,middle class,before 2015,sedan,0.479566722770817,,1,0,1,1,10238,0,0,0
827433,"65+",female,majority,"10-19y",university,upper class,after 2015,sedan,0.5857094807969453,,0,1,1,0,32765,1,0,0
784502,"26-39",female,majority,"10-19y",none,poverty,before 2015,sedan,0.1950515541346116,,0,0,1,1,10238,0,0,1
843573,"26-39",female,minority,"0-9y",university,working class,before 2015,sedan,0.3415769205431839,10000,0,1,1,0,10238,0,0,0
224209,"26-39",female,majority,"0-9y",high school,poverty,before 2015,sports car,0.427006899811128,14000,1,0,0,0,10238,0,0,0
663444,"40-64",female,majority,"10-19y",university,upper class,before 2015,sedan,0.5842434269819075,9000,1,1,1,0,10238,1,0,0
412755,"26-39",male,majority,"10-19y",none,working class,before 2015,sedan,0.3363879044749127,16000,0,0,1,0,10238,2,0,1
237506,"26-39",female,majority,"0-9y",university,middle class,before 2015,sedan,0.34395529662654795,7000,1,1,0,0,32765,0,0,0
664350,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,0.6832851473970699,10000,1,1,1,0,10238,9,2,8
267171,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,0.4268419942247292,14000,1,1,1,1,92101,3,0,1
215397,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,0.6486291459700178,10000,1,1,1,0,10238,5,2,7
532832,"16-25",female,minority,"0-9y",high school,poverty,before 2015,sedan,0.4824873523239162,14000,1,0,0,1,32765,0,0,0
95223,"26-39",female,majority,"10-19y",none,working class,before 2015,sedan,0.34130651505790244,13000,1,0,0,0,10238,0,0,1
113642,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,0.4947342991549172,16000,1,0,0,1,32765,1,0,0
232232,"65+",male,majority,"30y+",none,upper class,before 2015,sedan,0.45437338141275896,8000,1,1,1,0,10238,6,2,4
76344,"40-64",female,majority,"20-29y",none,upper class,before 2015,sedan,0.5548420461404064,9000,1,1,1,0,32765,2,0,0
367640,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,0.5088115391992826,14000,1,1,1,0,10238,1,0,2
343880,"65+",male,majority,"20-29y",university,upper class,before 2015,sedan,0.5799573254872007,11000,1,1,1,0,10238,3,1,5
448358,"40-64",male,majority,"10-19y",high school,working class,after 2015,sedan,0.5093397048989089,11000,1,1,1,0,32765,4,0,3
699234,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,0.31957722712828657,13000,1,0,1,0,10238,0,0,1
875152,"40-64",male,minority,"0-9y",high school,upper class,before 2015,sedan,0.5638113135204869,14000,0,1,0,1,10238,0,0,0
302883,"26-39",male,majority,"10-19y",university,middle class,before 2015,sports car,0.5428894787174905,12000,0,1,1,1,21217,3,0,1
443332,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,0.5663226663241003,8000,1,1,1,0,32765,8,1,1
488856,"26-39",female,majority,"10-19y",high school,upper class,before 2015,sedan,0.6231936826485045,6000,1,1,1,0,32765,3,0,1
268094,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,0.4324125100424552,12000,1,0,0,1,32765,0,0,0
299698,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sports car,0.26326505389998245,15000,1,0,1,0,10238,0,0,0
336173,"40-64",female,majority,"0-9y",university,upper class,before 2015,sedan,0.675859002609907,12000,0,1,1,1,92101,0,0,0
992673,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,0.5309254852137539,9000,1,1,1,0,32765,3,1,0
676770,"16-25",female,minority,"0-9y",high school,poverty,before 2015,sedan,0.5580618709969322,9000,1,0,1,0,10238,0,0,0
142780,"65+",male,minority,"10-19y",university,upper class,before 2015,sedan,0.7382936679621042,7000,1,1,1,1,32765,2,3,2
352690,"16-25",male,majority,"0-9y",university,middle class,before 2015,sedan,0.4350849901631921,9000,1,1,1,1,32765,0,0,0
45797,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.3734827746520789,18000,0,0,0,1,10238,0,0,0
93976,"65+",male,majority,"30y+",high school,upper class,after 2015,sedan,0.5883961826816051,17000,1,0,0,0,10238,0,0,2
564461,"65+",female,majority,"30y+",high school,middle class,before 2015,sedan,0.5454738217021173,15000,1,0,1,0,10238,3,0,2
558920,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,0.4398834257875427,11000,1,1,1,0,10238,0,0,0
541804,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.3754611884221273,17000,0,0,0,1,10238,0,0,1
291575,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,0.3688141910403541,12000,0,0,0,1,10238,0,0,3
157712,"40-64",female,majority,"10-19y",university,upper class,after 2015,sedan,0.7010779053023868,8000,1,1,1,0,10238,3,0,0
420995,"16-25",female,minority,"0-9y",none,poverty,before 2015,sports car,0.3322852305538436,15000,0,0,1,0,10238,0,0,0
370361,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,0.6360928203941096,17000,1,1,0,0,10238,3,2,3
690969,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,0.8523818296709694,14000,1,0,0,0,32765,0,1,0
566079,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,0.36458777687465016,12000,0,1,0,1,10238,0,0,0
519855,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,0.5436758162626819,13000,1,1,1,0,10238,0,1,0
689719,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.4944256965535072,12000,0,1,1,0,10238,4,1,1
389959,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.6262660814278748,11000,0,1,1,0,10238,0,1,0
135863,"26-39",male,majority,"10-19y",high school,upper class,after 2015,sedan,0.6449558925023856,11000,1,0,1,0,10238,3,1,2
709717,"40-64",male,majority,"20-29y",university,middle class,before 2015,sedan,0.6212118300258381,,0,0,1,0,32765,6,0,1
168479,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,0.6172552350571828,,0,1,1,0,10238,3,0,3
189680,"26-39",female,majority,"10-19y",high school,upper class,after 2015,sedan,0.7733971401539147,13000,1,1,1,0,10238,1,0,0
505640,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,0.4378132018571619,15000,1,0,1,1,32765,0,0,0
351587,"26-39",female,majority,"10-19y",none,poverty,before 2015,sedan,0.2892999505458921,12000,0,0,1,0,10238,2,1,1
980505,"26-39",male,minority,"10-19y",high school,upper class,before 2015,sports car,0.7456780692155659,14000,0,1,0,1,10238,1,0,1
798839,"40-64",male,majority,"0-9y",high school,upper class,before 2015,sedan,0.6594050196302074,13000,0,1,0,1,10238,0,0,0
745009,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,0.3934292195083172,12000,1,1,0,0,10238,0,0,1
66820,"26-39",male,majority,"0-9y",university,working class,before 2015,sedan,0.5457876403430777,8000,1,1,1,1,32765,0,0,0
