id,age,gender,race,driving_experience,education,income,vehicle_year,vehicle_type,credit_score,annual_mileage,vehicle_ownership,married,children,Response,postal_code,speeding_violations,duis,past_accidents,Mileage_Category,Credit_to_Mileage_Ratio
795662,26-39,female,majority,10-19y,high school,poverty,before 2015,sports car,0.4197341005876831,13000,1,0,0,1,32765,3,0,0,Střední_Nájezd,3.228475506404762e-05
412548,16-25,female,majority,0-9y,university,middle class,after 2015,sedan,0.6427538918131847,15000,1,0,0,1,21217,0,0,0,Vysoký_Nájezd,4.28474029606816e-05
89332,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.4185559663529582,13000,0,0,0,1,32765,0,0,0,Střední_Nájezd,3.219413632435645e-05
869442,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.5465222146897489,9000,1,1,0,0,10238,3,0,5,Nízký_Nájezd,6.0717944082851786e-05
234005,40-64,male,majority,20-29y,high school,middle class,before 2015,sedan,0.4260354940121165,10000,0,1,1,0,10238,4,0,1,Nízký_Nájezd,4.259928947226442e-05
576743,40-64,female,minority,10-19y,university,upper class,after 2015,sedan,0.6868684280913652,14000,1,1,0,0,10238,0,0,0,Vysoký_Nájezd,4.905852639749769e-05
514828,26-39,female,majority,0-9y,none,working class,after 2015,sedan,0.6027630037031885,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.636281852958915e-05
589593,16-25,male,majority,0-9y,high school,upper class,before 2015,sedan,0.4925300820024674,18000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.736126226334467e-05
75945,26-39,male,majority,10-19y,university,middle class,before 2015,sports car,0.5463710149869366,11000,1,1,1,1,10238,2,0,2,Nízký_Nájezd,4.9665577219065236e-05
296897,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.4222944935844876,14000,0,0,0,1,32765,3,0,0,Vysoký_Nájezd,3.0161737989035613e-05
535887,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.3226948676935375,10000,0,0,0,1,32765,4,0,0,Nízký_Nájezd,3.226626014333942e-05
530893,26-39,female,majority,10-19y,university,upper class,before 2015,sedan,0.6499302827542016,13000,0,0,0,1,10238,0,1,2,Střední_Nájezd,4.9990791689424014e-05
375269,26-39,male,majority,10-19y,university,upper class,after 2015,sedan,0.6426226826757341,9000,1,1,1,0,10238,3,0,3,Nízký_Nájezd,7.139458756535209e-05
244241,26-39,female,majority,10-19y,high school,middle class,after 2015,sedan,0.5985207718839584,15000,1,1,1,0,10238,1,0,1,Vysoký_Nájezd,3.9898724877272075e-05
450113,26-39,male,majority,10-19y,high school,middle class,before 2015,sedan,0.3838079015692067,14000,1,0,0,1,10238,3,0,2,Vysoký_Nájezd,2.7412892048368452e-05
137496,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.5440686984599911,12000,1,1,1,0,10238,2,0,3,Střední_Nájezd,4.533528026497717e-05
28132,16-25,male,majority,0-9y,high school,working class,after 2015,sedan,0.2701780893985927,13000,1,0,0,1,10238,0,0,0,Střední_Nájezd,2.0781331389784842e-05
171787,65+,male,majority,20-29y,university,upper class,after 2015,sedan,0.5768973389326224,11000,1,1,1,1,21217,4,1,0,Nízký_Nájezd,5.244044531702776e-05
945932,40-64,female,majority,20-29y,none,middle class,after 2015,sedan,0.6211866592060428,12000,1,0,1,0,10238,2,0,0,Střední_Nájezd,5.176124149704548e-05
271385,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.7222973127522446,10000,1,1,0,0,10238,2,0,2,Nízký_Nájezd,7.222250902432203e-05
969530,26-39,female,minority,0-9y,university,middle class,before 2015,sports car,0.6674176964471904,12000,1,1,1,1,10238,0,0,0,Střední_Nájezd,5.5613506911689895e-05
354073,65+,female,majority,0-9y,university,upper class,before 2015,sports car,0.7783627618389632,9000,0,1,1,1,32765,0,0,0,Nízký_Nájezd,8.64751429662219e-05
418062,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.6824651070901286,8000,0,0,1,0,32765,2,0,5,Nízký_Nájezd,8.529747620174086e-05
915279,40-64,female,majority,0-9y,university,upper class,before 2015,sedan,0.6369446221406403,12000,1,1,0,0,10238,0,0,0,Střední_Nájezd,5.307429565374888e-05
971942,26-39,male,majority,10-19y,high school,upper class,after 2015,sedan,0.6479770463649296,11000,1,1,1,0,92101,1,0,2,Nízký_Nájezd,5.890164951958273e-05
256445,65+,male,majority,20-29y,high school,upper class,before 2015,sedan,0.5998640282161689,11697,1,1,1,0,10238,3,2,6,Střední_Nájezd,5.127919543649931e-05
826145,40-64,female,minority,10-19y,high school,working class,before 2015,sedan,0.4392108106129482,11697,1,0,1,0,10238,0,1,0,Střední_Nájezd,3.754580360856114e-05
457618,40-64,male,majority,10-19y,university,upper class,before 2015,sedan,0.6113288178842612,11697,1,1,1,0,10238,4,0,4,Střední_Nájezd,5.2259259521649954e-05
942899,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.4084367873920526,11697,1,0,1,1,32765,0,0,0,Střední_Nájezd,3.491509551992243e-05
257789,26-39,male,majority,0-9y,university,upper class,after 2015,sedan,0.7196443625175253,11697,1,0,0,0,10238,0,0,0,Střední_Nájezd,6.151858116921912e-05
269425,40-64,male,majority,0-9y,university,upper class,after 2015,sedan,0.626638095087831,11697,1,1,0,0,10238,0,0,0,Střední_Nájezd,5.356796846365455e-05
472347,40-64,male,majority,20-29y,none,middle class,before 2015,sedan,0.4654115935738457,14000,1,0,1,0,10238,3,0,1,Vysoký_Nájezd,3.324131087592641e-05
822658,16-25,male,majority,0-9y,high school,working class,before 2015,sedan,0.5116263619778629,15000,1,0,0,1,92101,0,0,0,Vysoký_Nájezd,3.4106150388498294e-05
801428,40-64,female,majority,0-9y,high school,upper class,before 2015,sedan,0.5501689732279997,14000,1,1,0,0,10238,0,0,0,Vysoký_Nájezd,3.929497701792727e-05
699793,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.280058952547863,11000,0,0,1,1,10238,0,0,0,Nízký_Nájezd,2.545759045067385e-05
131393,26-39,female,majority,10-19y,university,upper class,before 2015,sedan,0.5986306988410685,15000,0,0,0,0,10238,0,0,0,Vysoký_Nájezd,3.9906052852547724e-05
68732,40-64,female,majority,20-29y,university,upper class,before 2015,sedan,0.7059931135802957,10000,1,1,1,0,32765,3,1,0,Nízký_Nájezd,7.059225213281628e-05
472577,26-39,male,majority,10-19y,none,working class,before 2015,sedan,0.4458537521945647,16000,0,0,0,0,10238,1,0,0,Vysoký_Nájezd,2.7864118004784993e-05
947102,40-64,female,majority,10-19y,university,middle class,before 2015,sedan,0.3394054659051099,11000,1,1,1,0,10238,1,0,2,Nízký_Nájezd,3.0852237606136706e-05
285703,26-39,female,majority,10-19y,university,working class,before 2015,sedan,0.6090015642772613,14000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,4.3497004805175437e-05
749180,40-64,female,majority,10-19y,university,upper class,before 2015,sedan,0.6413439757795402,10000,1,1,1,0,10238,1,0,2,Nízký_Nájezd,6.412798477947607e-05
808605,26-39,female,majority,10-19y,none,poverty,before 2015,sedan,0.3930211676538276,12000,0,0,1,1,10238,1,0,0,Střední_Nájezd,3.274903488491189e-05
230454,26-39,male,majority,10-19y,high school,middle class,before 2015,sedan,0.6675090203223778,14000,1,0,0,0,10238,2,0,3,Vysoký_Nájezd,4.7675810322289676e-05
727827,16-25,female,majority,0-9y,university,working class,before 2015,sedan,0.4451567199459931,10000,0,0,1,1,21217,0,0,0,Nízký_Nájezd,4.451122087251206e-05
894602,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.5911474645962597,10000,1,0,1,0,10238,2,1,6,Nízký_Nájezd,5.910883557606836e-05
955804,40-64,female,majority,10-19y,university,upper class,before 2015,sports car,0.6511049385549011,10000,0,1,1,0,10238,1,0,1,Nízký_Nájezd,6.51039834571444e-05
163142,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.5571016855346206,10000,1,0,1,0,10238,9,0,3,Nízký_Nájezd,5.5704598093652696e-05
754211,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.4136760985676918,14000,0,0,1,1,10238,0,0,3,Vysoký_Nájezd,2.9546182313241325e-05
430369,40-64,male,majority,20-29y,high school,working class,before 2015,sedan,0.3837539233886431,16000,0,0,1,1,10238,2,0,6,Vysoký_Nájezd,2.3983121266711026e-05
103184,65+,female,minority,30y+,none,middle class,before 2015,sedan,0.5075860135282544,13000,0,1,1,0,10238,0,0,7,Střední_Nájezd,3.90420747271944e-05
687248,26-39,male,majority,0-9y,high school,working class,after 2015,sedan,0.5028713305704363,16000,1,0,1,0,10238,0,0,0,Vysoký_Nájezd,3.142749394228088e-05
149400,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.3468940710806069,12000,0,0,1,0,10238,0,0,1,Střední_Nájezd,2.8905430470844668e-05
806194,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.7550240929770979,8000,0,1,1,0,10238,3,1,10,Nízký_Nájezd,9.436621584515659e-05
189479,16-25,male,majority,0-9y,high school,working class,before 2015,sports car,0.3780741998209805,12000,0,1,0,1,10238,0,0,0,Střední_Nájezd,3.1503558021913216e-05
918883,26-39,female,majority,10-19y,high school,poverty,before 2015,sedan,0.6173329268979808,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.7483495646333423e-05
438362,16-25,male,majority,0-9y,university,poverty,before 2015,sedan,0.215443692063603,13000,0,0,1,1,10238,0,0,0,Střední_Nájezd,1.657131698050942e-05
483085,65+,male,majority,0-9y,university,upper class,before 2015,sports car,0.5624090225859201,11000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,5.112344537641306e-05
809541,65+,female,majority,20-29y,university,upper class,before 2015,sedan,0.6858763279385587,14000,1,1,1,0,10238,2,0,1,Vysoký_Nájezd,4.89876671622426e-05
433410,16-25,male,majority,0-9y,none,poverty,before 2015,sedan,0.2323534203469195,12000,1,0,1,0,10238,0,0,0,Střední_Nájezd,1.9361171597943462e-05
181687,40-64,male,minority,20-29y,high school,middle class,before 2015,sedan,0.4548693853003646,9000,1,1,1,0,10238,3,1,3,Nízký_Nájezd,5.053542776362233e-05
619293,40-64,male,minority,20-29y,university,upper class,before 2015,sedan,0.4641380241105987,12000,1,1,1,0,10238,0,2,5,Střední_Nájezd,3.867494576373624e-05
873941,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.5424386982525647,13000,1,1,1,0,10238,5,1,3,Střední_Nájezd,4.172284426217712e-05
516891,16-25,female,majority,0-9y,none,poverty,before 2015,sports car,0.2991159121054979,13000,1,0,0,0,10238,0,0,0,Střední_Nájezd,2.3007146535304817e-05
796102,16-25,female,majority,0-9y,high school,middle class,after 2015,sedan,0.4638017334660947,14000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,3.312632908121525e-05
692007,16-25,male,majority,0-9y,university,middle class,before 2015,sedan,0.3339164227907947,8000,1,1,1,1,10238,0,0,0,Nízký_Nájezd,4.173433605684223e-05
814024,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.4123934015169594,14000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.9454567639237155e-05
741247,26-39,female,majority,10-19y,high school,middle class,before 2015,sedan,0.6165924777058676,10000,1,1,1,0,32765,1,1,1,Nízký_Nájezd,6.165308246234052e-05
98194,65+,male,majority,30y+,university,upper class,before 2015,sedan,0.6381252493051189,9000,1,1,1,0,10238,4,0,6,Nízký_Nájezd,7.089492826409499e-05
156407,40-64,male,majority,0-9y,university,upper class,before 2015,sedan,0.6604404425892082,10000,1,0,1,1,32765,0,0,0,Nízký_Nájezd,6.603744051486934e-05
171918,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.5747705498222261,17000,1,0,0,0,10238,0,2,1,Vysoký_Nájezd,3.380804363403483e-05
938104,26-39,female,majority,10-19y,university,upper class,before 2015,sedan,0.7049701981932897,7000,1,1,1,0,32765,3,0,4,Nízký_Nájezd,0.00010069564322143832
616386,16-25,male,minority,0-9y,none,poverty,before 2015,sedan,0.2854385224065506,13000,0,0,0,1,10238,0,0,0,Střední_Nájezd,2.195512056046078e-05
581027,40-64,female,majority,20-29y,high school,middle class,after 2015,sedan,0.5010614346395708,11000,1,1,0,0,32765,4,1,0,Nízký_Nájezd,4.554689888551684e-05
780897,26-39,male,majority,0-9y,high school,working class,before 2015,sedan,0.4074955902909253,13000,1,0,0,1,32765,0,0,0,Střední_Nájezd,3.1343403606716815e-05
991100,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.5427538918056778,11697,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.639715265905948e-05
513952,26-39,female,minority,0-9y,high school,middle class,before 2015,sedan,0.5208708404176335,11697,1,1,1,0,10238,0,0,0,Střední_Nájezd,4.4526486614603654e-05
133862,65+,male,majority,30y+,none,poverty,after 2015,sedan,0.4987236862655294,13000,0,0,1,0,92101,6,0,2,Střední_Nájezd,3.836040968121909e-05
101839,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.4315947194318469,10000,0,0,0,1,32765,0,0,0,Nízký_Nájezd,4.3155156427541936e-05
726199,65+,male,majority,0-9y,high school,upper class,after 2015,sedan,0.5866453439244921,7000,1,0,1,0,32765,0,0,0,Nízký_Nájezd,8.37945070596332e-05
991191,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.244800637971111,14000,1,1,0,1,10238,0,0,0,Vysoký_Nájezd,1.7484510961439254e-05
662827,26-39,female,minority,10-19y,none,poverty,before 2015,sedan,0.2964053024332111,15000,1,0,1,0,10238,0,0,1,Vysoký_Nájezd,1.9759036226465643e-05
632367,26-39,female,majority,0-9y,high school,upper class,after 2015,sedan,0.7991142457004199,5000,1,1,1,0,32765,0,0,0,Nízký_Nájezd,0.0001597908909618916
634100,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.5045157468657867,9000,1,1,0,0,10238,2,0,0,Nízký_Nájezd,5.605107730983077e-05
998776,40-64,male,majority,0-9y,none,poverty,before 2015,sedan,0.2787200789506119,15000,0,1,1,0,10238,0,0,0,Vysoký_Nájezd,1.8580099923379234e-05
24843,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.3651767737128879,7000,0,0,1,1,10238,0,0,0,Nízký_Nájezd,5.2160659007697176e-05
601142,40-64,male,majority,0-9y,university,upper class,before 2015,sedan,0.6854850623381209,11000,1,0,1,1,10238,0,0,0,Nízký_Nájezd,6.23111591980839e-05
31026,26-39,male,majority,0-9y,none,poverty,before 2015,sedan,0.41215124533451,8000,0,0,1,1,10238,0,0,0,Nízký_Nájezd,5.1512466608487685e-05
67741,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.2991477099763047,13000,1,0,1,1,10238,0,0,0,Střední_Nájezd,2.3009592337228267e-05
800279,26-39,male,majority,10-19y,university,middle class,before 2015,sedan,0.6076688719748496,16000,0,0,0,1,10238,3,1,0,Vysoký_Nájezd,3.7976930940244337e-05
914799,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.7387876516708358,13000,1,0,0,0,10238,7,2,4,Střední_Nájezd,5.682544817097422e-05
600491,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.4263980866133057,14000,0,0,1,0,10238,0,0,0,Vysoký_Nájezd,3.0454830841604578e-05
213761,16-25,female,majority,0-9y,high school,working class,after 2015,sedan,0.503454287259761,15000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,3.356138172520239e-05
655686,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.4891458193447778,10000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,4.890969096538124e-05
528944,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.7154070373943805,13000,1,1,1,0,10238,4,0,2,Střední_Nájezd,5.502707771666645e-05
927765,26-39,female,majority,10-19y,none,poverty,before 2015,sedan,0.4777488822974931,16000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,2.9857439053652466e-05
75361,65+,male,majority,30y+,high school,upper class,before 2015,sedan,0.6587101106094441,10000,1,1,1,0,10238,4,0,1,Nízký_Nájezd,6.586442461848256e-05
977617,40-64,female,majority,20-29y,university,middle class,after 2015,sedan,0.7005592185702892,12000,1,1,1,1,21217,2,0,0,Střední_Nájezd,5.8375070291666465e-05
331884,65+,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6343871687986368,7000,0,1,1,1,32765,0,0,1,Nízký_Nájezd,9.061379357215209e-05
715735,40-64,male,majority,10-19y,high school,working class,before 2015,sedan,0.1958165116504413,11000,0,0,1,1,32765,0,0,2,Nízký_Nájezd,1.7799882887959397e-05
125970,65+,male,majority,30y+,university,upper class,before 2015,sedan,0.7936940171873031,10000,1,1,1,0,10238,4,0,5,Nízký_Nájezd,7.93614655721731e-05
995108,65+,female,minority,30y+,high school,middle class,before 2015,sedan,0.6762708328376787,8000,0,1,1,0,10238,2,0,4,Nízký_Nájezd,8.452328869362314e-05
95244,26-39,male,majority,10-19y,high school,working class,before 2015,sedan,0.6361092160766116,15000,0,1,0,1,10238,1,0,0,Vysoký_Nájezd,4.24044541081669e-05
531981,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.7060512035565447,13000,1,0,1,0,10238,1,2,2,Střední_Nájezd,5.4307453546384484e-05
496724,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.6429664823693635,14000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,4.592289710516131e-05
855986,26-39,male,majority,10-19y,none,poverty,after 2015,sedan,0.3617358619790349,10000,0,1,1,0,10238,1,0,4,Nízký_Nájezd,3.616996920098339e-05
94766,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.356589005878555,14000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,2.5468824075319977e-05
487130,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.5556598158902323,7000,0,1,1,0,10238,1,0,1,Nízký_Nájezd,7.936863532213002e-05
553435,26-39,male,majority,10-19y,high school,middle class,before 2015,sedan,0.5475625496114908,12000,1,1,0,0,10238,1,1,1,Střední_Nájezd,4.5626410266768664e-05
537205,26-39,female,majority,10-19y,none,poverty,before 2015,sedan,0.2989742861548093,12000,0,0,1,0,10238,0,0,1,Střední_Nájezd,2.49124478089167e-05
648678,16-25,female,minority,0-9y,high school,poverty,before 2015,sedan,0.4364738411452333,12000,1,1,1,0,10238,0,0,0,Střední_Nájezd,3.63697892796628e-05
726139,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.7103579999924677,13000,1,1,1,0,10238,0,0,4,Střední_Nájezd,5.463872009787461e-05
920924,40-64,male,majority,20-29y,high school,middle class,before 2015,sedan,0.5679092438827685,18000,1,0,0,0,10238,2,0,1,Vysoký_Nájezd,3.1548760840107134e-05
668589,16-25,male,majority,0-9y,university,working class,before 2015,sedan,0.3309433924050565,15000,1,0,0,0,10238,0,0,0,Vysoký_Nájezd,2.2061422065532732e-05
295737,65+,female,majority,30y+,university,upper class,after 2015,sedan,0.6260097035993797,11697,1,1,1,0,10238,0,0,2,Střední_Nájezd,5.351425060688833e-05
702846,26-39,male,majority,0-9y,university,middle class,before 2015,sedan,0.6177591192465319,11697,1,0,0,1,10238,0,0,0,Střední_Nájezd,5.28089518931896e-05
202838,40-64,female,minority,20-29y,high school,upper class,after 2015,sedan,0.5500124561034115,11697,1,1,1,0,10238,1,0,0,Střední_Nájezd,4.7017648837699735e-05
177683,26-39,male,majority,10-19y,university,middle class,before 2015,sedan,0.4510035325239147,11697,1,0,1,0,10238,0,1,1,Střední_Nájezd,3.855390088253673e-05
792223,26-39,female,majority,10-19y,university,middle class,before 2015,sports car,0.4346641920198879,11697,1,1,1,0,32765,3,0,1,Střední_Nájezd,3.715713729012548e-05
34516,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.2513881755026152,11697,0,0,0,1,10238,0,0,0,Střední_Nájezd,2.148984232369766e-05
321160,65+,female,majority,0-9y,university,upper class,after 2015,sports car,0.5945664258743222,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.5732361039483285e-05
537983,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.3985080736592945,11000,1,1,0,0,10238,0,0,0,Nízký_Nájezd,3.622471354052309e-05
255774,40-64,female,majority,20-29y,none,middle class,before 2015,sedan,0.4101260599444145,11000,1,1,1,0,10238,0,1,2,Nízký_Nájezd,3.728079810421002e-05
747616,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.4301818574429716,13000,1,1,1,0,10238,0,0,0,Střední_Nájezd,3.30883668520092e-05
391939,40-64,male,majority,20-29y,high school,middle class,before 2015,sedan,0.5202800892709966,10000,1,1,1,0,32765,6,0,0,Nízký_Nájezd,5.2022806646435016e-05
527636,40-64,male,minority,20-29y,none,middle class,before 2015,sedan,0.4035809619252694,8000,0,0,1,1,32765,7,0,1,Nízký_Nájezd,5.044131507627414e-05
567014,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.6811059027128888,10000,0,1,1,0,10238,5,2,3,Nízký_Nájezd,6.810377989329955e-05
76473,26-39,female,majority,0-9y,high school,upper class,before 2015,sedan,0.5895362266658405,10000,0,1,0,0,32765,0,0,0,Nízký_Nájezd,5.894772789379467e-05
629221,65+,male,majority,30y+,high school,upper class,before 2015,sedan,0.7309096978663604,9000,1,1,1,0,10238,7,0,4,Nízký_Nájezd,8.120316607780918e-05
489949,65+,female,majority,10-19y,high school,upper class,before 2015,sedan,0.692112519652541,13000,1,1,1,0,10238,0,0,0,Střední_Nájezd,5.3235329563305974e-05
598852,26-39,male,majority,0-9y,high school,upper class,before 2015,sedan,0.6139049982758503,10000,1,0,1,1,10238,0,0,0,Nízký_Nájezd,6.138436139144588e-05
621643,40-64,male,majority,10-19y,high school,upper class,before 2015,sedan,0.6206126651253843,10000,1,1,0,1,32765,0,1,1,Nízký_Nájezd,6.205506100643778e-05
981429,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.6097648959268609,8000,1,1,1,0,10238,0,1,1,Nízký_Nájezd,7.621108560515696e-05
871231,40-64,female,majority,0-9y,high school,middle class,before 2015,sedan,0.5632703768670823,13000,1,0,0,0,10238,0,0,0,Střední_Nájezd,4.3325157823789115e-05
195743,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.4633027803572463,17000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.7251501697385232e-05
638512,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.3455421925452009,19000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.818547405637603e-05
689147,40-64,female,majority,20-29y,none,upper class,after 2015,sedan,0.7898273758743399,10000,1,1,1,0,32765,6,0,0,Nízký_Nájezd,7.897484010342366e-05
440095,40-64,male,majority,20-29y,high school,middle class,after 2015,sedan,0.7159739637303552,7000,1,1,1,0,10238,3,0,4,Nízký_Nájezd,0.00010226738519216614
332804,40-64,female,majority,0-9y,high school,upper class,after 2015,sports car,0.6706734981138612,10000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,6.706064374701142e-05
165678,65+,male,majority,20-29y,university,upper class,before 2015,sedan,0.6465222787703624,12000,1,1,1,0,10238,4,0,4,Střední_Nájezd,5.387236720026351e-05
864206,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.4681771221744546,12000,0,0,0,1,10238,0,0,0,Střední_Nájezd,3.901150922210271e-05
809136,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.3824578961514226,14000,1,0,0,0,10238,0,0,5,Vysoký_Nájezd,2.73164699772461e-05
645189,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.6868561188620521,12000,1,1,1,0,10238,4,1,2,Střední_Nájezd,5.72332404684653e-05
945524,40-64,female,majority,0-9y,high school,upper class,after 2015,sedan,0.5395927800248903,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.1503944313890496e-05
230845,40-64,female,majority,20-29y,university,upper class,before 2015,sedan,0.5870487075202626,9000,1,1,1,0,32765,3,0,1,Nízký_Nájezd,6.522038745920037e-05
414658,16-25,female,majority,0-9y,high school,middle class,before 2015,sedan,0.5544708380887144,6000,1,1,1,1,32765,0,0,0,Nízký_Nájezd,9.239640694696125e-05
599432,26-39,female,majority,10-19y,university,upper class,before 2015,sedan,0.4775235133805459,12000,1,1,0,0,10238,1,0,1,Střední_Nájezd,3.97903102558575e-05
196636,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6611710576890076,14000,1,0,0,0,10238,2,0,2,Vysoký_Nájezd,4.722313103985484e-05
509738,26-39,male,majority,0-9y,university,upper class,after 2015,sedan,0.4562250485636365,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,3.509153515603696e-05
179788,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.4780573085955254,15000,1,1,1,0,10238,5,1,1,Vysoký_Nájezd,3.186836268218955e-05
618987,26-39,male,majority,10-19y,university,working class,before 2015,sedan,0.3908473952780657,15000,1,1,0,1,10238,0,0,2,Vysoký_Nájezd,2.6054756034802063e-05
802092,40-64,male,majority,20-29y,none,working class,after 2015,sedan,0.2464195848584321,11000,1,1,0,0,10238,2,1,3,Nízký_Nájezd,2.23997441013028e-05
744204,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.2062917281037285,14000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,1.4734071002337583e-05
499008,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.6171165743762964,8000,1,1,1,0,10238,6,0,10,Nízký_Nájezd,7.712993055571759e-05
707945,65+,female,minority,0-9y,high school,middle class,after 2015,sedan,0.5877373478759355,9000,1,0,1,0,32765,0,0,0,Nízký_Nájezd,6.529689455348689e-05
963286,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.5775947793694496,12000,1,1,1,0,10238,3,1,2,Střední_Nájezd,4.812888754015912e-05
812722,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.6469720725930872,11000,1,1,0,0,10238,0,2,0,Nízký_Nájezd,5.8810296572410436e-05
494066,26-39,male,majority,10-19y,high school,working class,before 2015,sedan,0.3669961573638322,11697,0,1,0,1,10238,1,0,4,Střední_Nájezd,3.137255576712534e-05
20455,40-64,female,majority,10-19y,university,upper class,before 2015,sedan,0.72851460888228,11697,1,1,1,0,32765,1,0,0,Střední_Nájezd,6.227685150301591e-05
110130,65+,female,majority,10-19y,high school,upper class,before 2015,sedan,0.6571063914586049,11697,1,0,1,1,10238,0,0,0,Střední_Nájezd,5.617254158476705e-05
876329,26-39,male,majority,10-19y,university,upper class,after 2015,sedan,0.4726774065248298,11697,1,1,1,0,10238,3,0,1,Střední_Nájezd,4.0406685461175395e-05
564949,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.6711872482781935,11697,1,1,1,0,10238,7,0,2,Střední_Nájezd,5.737623938093636e-05
458531,40-64,male,majority,10-19y,high school,working class,before 2015,sedan,0.3299958800281384,11697,0,0,0,1,32765,9,0,2,Střední_Nájezd,2.820959822432368e-05
773115,26-39,female,majority,0-9y,high school,upper class,before 2015,sedan,0.5512923604855493,10000,1,0,1,0,10238,0,0,0,Nízký_Nájezd,5.5123723676187315e-05
960136,16-25,female,majority,0-9y,high school,middle class,before 2015,sedan,0.5390647928946241,15000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,3.593525717582988e-05
647213,40-64,female,majority,20-29y,high school,upper class,after 2015,sedan,0.7015504211745749,10000,1,1,1,0,10238,1,0,0,Nízký_Nájezd,7.014802731472602e-05
205892,40-64,female,majority,10-19y,university,upper class,before 2015,sedan,0.5943351017956271,5000,1,1,1,0,32765,1,0,0,Nízký_Nájezd,0.00011884325170878366
267032,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.58510429705876,10000,1,1,1,0,10238,2,0,6,Nízký_Nájezd,5.850457924795121e-05
